name,Buy Price,Unlock Time,Buy Market,Sell Price,Sell Market,Profit,Relative Profit,Time Efficiency
Autograph Capsule | Cloud9 | Cluj-Napoca 2015,15.83,0,Skinport,94.07775,Buff,78.24775,4.943003790271636,464.06644982130547
Five-SeveN | Hyper Beast (Factory New),99.75,0,Skinport,592.8,Buff,493.04999999999995,4.942857142857142,464.05268205014704
AK-47 | Steel Delta (Factory New),2.499,8,Skinout,15.483,Buff,12.984,5.195678271308523,463.99927406841846
AWP | Containment Breach (Minimal Wear),125.029,8,Skinout,774.6374999999999,Buff,649.6084999999999,5.195662606275344,463.99787510496384
StatTrak™ P90 | Vent Rush (Battle-Scarred),0.696,7,Skinout,4.29,Buff,3.5940000000000003,5.163793103448277,463.98601008592505
StatTrak™ MAC-10 | Disco Tech (Minimal Wear),11.45,0,Skinport,68.0355,Buff,56.585499999999996,4.941965065502183,463.96893071418884
StatTrak™ FAMAS | Djinn (Well-Worn),4.36,0,Skinport,25.90575,Buff,21.54575,4.941685779816514,463.942710399147
R8 Revolver | Crazy 8 (Minimal Wear),0.809,0,Skinout,4.806749999999999,Buff,3.997749999999999,4.9415945611866485,463.93414647576844
Sticker | s1mple (Glitter) | Paris 2023,0.557,2,Skinout,3.34425,Buff,2.7872500000000002,5.0040394973070015,463.92118754236833
PP-Bizon | Runic (Factory New),0.192,0,Skinout,1.14075,Buff,0.94875,4.94140625,463.9164671642492
MAG-7 | Heat (Field-Tested),0.32,0,Skinport,1.9012499999999999,Buff,1.5812499999999998,4.941406249999999,463.9164671642491
★ Falchion Knife | Damascus Steel (Factory New),191.18,0,Skinport,1135.875,Buff,944.6949999999999,4.9413903127942245,463.9149709237407
StatTrak™ AUG | Tom Cat (Battle-Scarred),0.105,3,Skinout,0.63375,Buff,0.52875,5.0357142857142865,463.9073501348951
R8 Revolver | Banana Cannon (Battle-Scarred),0.219,5,Skinout,1.33575,Buff,1.11675,5.0993150684931505,463.9030465687624
AK-47 | Orbit Mk01 (Minimal Wear),11.65,0,Skinport,69.21525,Buff,57.56525,4.941223175965665,463.8992795348697
UMP-45 | Briefing (Factory New),0.24,1,Skinout,1.43325,Buff,1.19325,4.971875,463.85488776519315
★ Bowie Knife | Lore (Minimal Wear),251.12,0,Skinport,1491.74025,Buff,1240.62025,4.940348239885314,463.81713748160485
AK-47 | Elite Build (Battle-Scarred),0.534,5,Skinout,3.2565,Buff,2.7225,5.098314606741573,463.8120309620978
StatTrak™ P250 | Valence (Factory New),2.38,0,Skinport,14.1375,Buff,11.7575,4.940126050420169,463.79627755904505
Five-SeveN | Capillary (Factory New),0.281,2,Skinout,1.68675,Buff,1.4057499999999998,5.002669039145906,463.7941332739288
★ Flip Knife | Night (Field-Tested),161.252,7,Skinout,993.525,Buff,832.2729999999999,5.161318929377619,463.7636963463339
StatTrak™ MAG-7 | Monster Call (Well-Worn),0.434,4,Skinout,2.6325000000000003,Buff,2.1985,5.065668202764977,463.7191690557467
M4A4 | Tooth Fairy (Battle-Scarred),2.08,0,Skinport,12.35325,Buff,10.273249999999999,4.9390624999999995,463.69642773318304
MP7 | Abyssal Apparition (Field-Tested),1.206,7,Skinout,7.4295,Buff,6.2235,5.16044776119403,463.6854186459072
AWP | Man-o'-war (Field-Tested),29.018,6,Skinout,177.84,Buff,148.822,5.128609828382383,463.678594336921
StatTrak™ Negev | Desert-Strike (Field-Tested),0.22,0,Skinport,1.3065,Buff,1.0865,4.9386363636363635,463.65642056389834
StatTrak™ MAG-7 | Heaven Guard (Field-Tested),0.44,0,Skinport,2.613,Buff,2.173,4.9386363636363635,463.65642056389834
★ Falchion Knife | Damascus Steel (Battle-Scarred),142.02,0,Skinport,843.375,Buff,701.355,4.938424165610477,463.63649867253224
★ StatTrak™ Bayonet | Marble Fade (Minimal Wear),758.56,0,Skinport,4504.5,Buff,3745.94,4.938225058004641,463.6178057554937
StatTrak™ Five-SeveN | Case Hardened (Minimal Wear),36.78,0,Skinport,218.4,Buff,181.62,4.938009787928221,463.59759544930023
★ Stiletto Knife | Safari Mesh (Field-Tested),143.788,5,Skinout,876.525,Buff,732.737,5.095953765265529,463.5972567152643
R8 Revolver | Crazy 8 (Battle-Scarred),0.358,0,Skinout,2.1255,Buff,1.7675,4.937150837988828,463.51695423074943
USP-S | Cortex (Factory New),8.391,7,Skinout,51.675,Buff,43.284,5.158383982838756,463.4999804872548
Tec-9 | Decimator (Well-Worn),9.98,0,Skinport,59.250750000000004,Buff,49.27075000000001,4.936948897795592,463.4979953805184
Valeria Phoenix Pin,45.87,0,Skinport,272.3175,Buff,226.4475,4.936723348593852,463.4768200341597
Sticker | Xizt (Foil) | Cluj-Napoca 2015,11.48,0,Skinport,68.1525,Buff,56.6725,4.936628919860627,463.4679547350727
USP-S | Orange Anolis (Minimal Wear),76.85,0,Skinport,456.183,Buff,379.33299999999997,4.936018217306441,463.4106198475746
Seal Team 6 Soldier | NSWC SEAL,5.174,0,Skinout,30.7125,Buff,25.5385,4.935929648241205,463.4023046745721
Galil AR | Winter Forest (Battle-Scarred),5.56,0,Skinport,33.003750000000004,Buff,27.443750000000005,4.935926258992807,463.40198648010204
StatTrak™ AK-47 | Ice Coaled (Factory New),49.77,0,Skinport,295.425,Buff,245.655,4.935804701627486,463.390574250339
StatTrak™ MP9 | Food Chain (Factory New),22.34,0,Skinport,132.6,Buff,110.25999999999999,4.935541629364368,463.3658761080006
Souvenir Dual Berettas | Twin Turbo (Field-Tested),23.49,0,Skinport,139.42499999999998,Buff,115.93499999999999,4.935504469987229,463.36238745596665
XM1014 | Slipstream (Factory New),0.219,8,Skinout,1.3552499999999998,Buff,1.1362499999999998,5.188356164383561,463.3453744001893
AUG | Torque (Well-Worn),6.4,0,Skinport,37.986,Buff,31.586,4.935312499999999,463.3443646434774
M4A4 | Tooth Fairy (Factory New),7.046,7,Skinout,43.37775,Buff,36.33175,5.156365313653136,463.3185955552184
★ Talon Knife | Slaughter (Field-Tested),596.38,0,Skinport,3539.25,Buff,2942.87,4.934555149401389,463.27326192568074
StatTrak™ Negev | Drop Me (Field-Tested),0.104,8,Skinout,0.6435,Buff,0.5395,5.1875,463.2689147674501
★ Flip Knife | Night (Battle-Scarred),152.63,0,Skinport,905.775,Buff,753.145,4.934449321889537,463.26332646946787
MAC-10 | Graven (Minimal Wear),25.3,0,Skinport,150.14025,Buff,124.84025000000001,4.934397233201581,463.2584362016224
Sticker | GeT_RiGhT (Gold) | London 2018,142.12,0,Skinport,843.375,Buff,701.255,4.934245707852519,463.24421047293976
StatTrak™ Negev | Lionfish (Minimal Wear),1.045,0,Skinout,6.2010000000000005,Buff,5.156000000000001,4.93397129186603,463.21844734225505
Sticker | FalleN (Holo) | Antwerp 2022,4.88,0,Skinport,28.9575,Buff,24.0775,4.93391393442623,463.21306242559547
★ StatTrak™ Flip Knife | Black Laminate (Field-Tested),185.022,4,Skinout,1121.25,Buff,936.2280000000001,5.060090151441451,463.20854553656636
★ Gut Knife | Slaughter (Factory New),189.53,0,Skinport,1124.6235,Buff,935.0935,4.933749274521183,463.1976035789497
★ Bowie Knife | Bright Water (Minimal Wear),117.98,0,Skinport,700.05,Buff,582.0699999999999,4.933632819121884,463.1866703395657
★ StatTrak™ Paracord Knife | Case Hardened (Field-Tested),249.3,0,Skinport,1479.075,Buff,1229.775,4.932912154031288,463.1190117853155
M4A1-S | Printstream (Battle-Scarred),92.585,7,Skinout,569.78025,Buff,477.19525000000004,5.15413133876978,463.11786460570215
★ Butterfly Knife | Freehand (Field-Tested),808.41,0,Skinport,4796.025,Buff,3987.615,4.932664118454745,463.09572533959954
★ Driver Gloves | King Snake (Battle-Scarred),187.36,0,Skinport,1111.5,Buff,924.14,4.9324295473953885,463.07370298975627
★ StatTrak™ Classic Knife,375.8,0,Skinport,2229.3375,Buff,1853.5375000000001,4.93224454497073,463.056334316362
StatTrak™ AK-47 | Blue Laminate (Factory New),35.34,0,Skinport,209.625,Buff,174.285,4.931663837011884,463.0018154261732
StatTrak™ P2000 | Imperial (Factory New),1.172,0,Skinout,6.95175,Buff,5.77975,4.931527303754266,462.98899720736665
StatTrak™ G3SG1 | Flux (Minimal Wear),30.41,0,Skinport,180.375,Buff,149.965,4.931437027293653,462.9805217381264
Stockholm 2021 Overpass Souvenir Package,4.57,0,Skinport,27.105,Buff,22.535,4.931072210065645,462.9462714233343
StatTrak™ AWP | Exoskeleton (Factory New),26.22,0,Skinport,155.5125,Buff,129.2925,4.931064073226544,462.94550750847714
StatTrak™ USP-S | Caiman (Factory New),98.31,0,Skinport,583.05,Buff,484.73999999999995,4.930729325602685,462.91408023308304
Sticker | Pixel Avenger,0.066,4,Skinout,0.39975,Buff,0.33375,5.056818181818182,462.90902433341097
StatTrak™ AWP | Corticera (Field-Tested),27.85,0,Skinport,165.165,Buff,137.315,4.930520646319569,462.8944886935708
R8 Revolver | Banana Cannon (Minimal Wear),0.679,0,Skinout,4.02675,Buff,3.3477499999999996,4.93041237113402,462.88432344120736
StatTrak™ USP-S | The Traitor (Battle-Scarred),21.763,8,Skinout,134.5305,Buff,112.76749999999998,5.181615586086476,462.74340805944803
★ Huntsman Knife | Black Laminate (Well-Worn),146.02,0,Skinport,865.7025,Buff,719.6825,4.928657033283112,462.71952619660254
Glock-18 | Pink DDPAT (Minimal Wear),50.9,0,Skinport,301.7625,Buff,250.86249999999998,4.928536345776031,462.70819563216736
StatTrak™ Galil AR | Eco (Battle-Scarred),4.67,4,Skinout,28.275,Buff,23.604999999999997,5.054603854389721,462.7063213465508
SSG 08 | Turbo Peek (Field-Tested),4.25,0,Skinport,25.194,Buff,20.944,4.928,462.6578416185514
Sawed-Off | Orange DDPAT (Field-Tested),12.28,0,Skinport,72.7935,Buff,60.51349999999999,4.927809446254072,462.639951767739
★ Bayonet | Blue Steel (Field-Tested),310.881,3,Skinout,1872.0,Buff,1561.1190000000001,5.021596688121822,462.60678840366865
Sticker | Skulltorgeist,0.522,1,Skinout,3.1102499999999997,Buff,2.5882499999999995,4.958333333333332,462.59150759738515
StatTrak™ AWP | Phobos (Minimal Wear),3.273,1,Skinout,19.5,Buff,16.227,4.957836846929422,462.54518751790556
DreamHack Cluj-Napoca 2015 Overpass Souvenir Package,106.93,0,Skinport,633.75,Buff,526.8199999999999,4.926774525390441,462.5427897845788
Sticker | HObbit (Holo) | Stockholm 2021,0.51,0,Skinport,3.0225,Buff,2.5125,4.926470588235294,462.5142551035342
Autograph Capsule | Challengers (Foil) | MLG Columbus 2016,34.55,0,Skinport,204.75,Buff,170.2,4.926193921852388,462.48828069777846
Sticker | Edward (Gold) | Krakow 2017,615.32,0,Skinport,3646.5,Buff,3031.18,4.926184749398686,462.4874195558077
AK-47 | Hydroponic (Factory New),1720.1,0,Skinport,10193.625,Buff,8473.525,4.926181617347829,462.4871255079405
StatTrak™ CZ75-Auto | Twist (Well-Worn),1.28,0,Skinport,7.5855,Buff,6.305499999999999,4.926171875,462.4862108623198
StatTrak™ Sawed-Off | Spirit Board (Factory New),0.821,0,Skinout,4.8652500000000005,Buff,4.044250000000001,4.926004872107187,462.4705320478043
★ Specialist Gloves | Marble Fade (Well-Worn),222.96,0,Skinport,1321.125,Buff,1098.165,4.92539020452099,462.41282490926056
Sticker | ENCE (Holo) | Berlin 2019,0.236,6,Skinout,1.443,Buff,1.207,5.114406779661017,462.3944939887183
AK-47 | Case Hardened (Minimal Wear),259.357,5,Skinout,1577.55,Buff,1318.193,5.082542595727125,462.3771943493681
"Sticker | rain (Holo, Champion) | Antwerp 2022",1.04,0,Skinport,6.162,Buff,5.122,4.925,462.3761911467868
Patch | Metal Master Guardian Elite,0.78,0,Skinport,4.6215,Buff,3.8415,4.925,462.3761911467868
P90 | Vent Rush (Minimal Wear),0.797,3,Skinout,4.797,Buff,3.9999999999999996,5.018820577164366,462.3510434974082
Glock-18 | Neo-Noir (Minimal Wear),18.273,5,Skinout,111.14025,Buff,92.86725,5.082211459530455,462.3470696976451
Souvenir M4A1-S | Master Piece (Field-Tested),150.58,0,Skinport,892.125,Buff,741.545,4.9245915792269885,462.33784717898783
★ Shadow Daggers | Case Hardened (Field-Tested),134.46,0,Skinport,796.5749999999999,Buff,662.1149999999999,4.92425256581883,462.3060194168737
★ StatTrak™ M9 Bayonet | Marble Fade (Factory New),1300.02,0,Skinport,7701.037499999999,Buff,6401.0175,4.923783864863617,462.2620161351563
Desert Eagle | Mecha Industries (Minimal Wear),4.874,5,Skinout,29.639999999999997,Buff,24.766,5.081247435371358,462.2593689499243
M4A4 | The Coalition (Field-Tested),26.22,0,Skinport,155.3175,Buff,129.0975,4.923627002288329,462.2472893290456
CZ75-Auto | Xiangliu (Battle-Scarred),6.718,3,Skinout,40.4235,Buff,33.7055,5.017192616850253,462.20107018427024
P2000 | Turf (Well-Worn),0.073,7,Skinout,0.4485,Buff,0.3755,5.1438356164383565,462.19275567321614
Sticker | nitr0 (Foil) | Berlin 2019,0.321,0,Skinout,1.9012499999999999,Buff,1.58025,4.922897196261682,462.1787725918117
MAC-10 | Lapis Gator (Field-Tested),0.444,3,Skinout,2.6715,Buff,2.2275,5.016891891891892,462.17336636498317
Lt. Commander Ricksaw | NSWC SEAL,7.836,0,Skinout,46.410000000000004,Buff,38.574000000000005,4.922664624808577,462.156937971983
★ Hand Wraps | Badlands (Factory New),600.84,0,Skinport,3558.2625,Buff,2957.4224999999997,4.922146494907129,462.10829412825694
Sticker | hutji (Gold) | Krakow 2017,559.77,0,Skinport,3315.0,Buff,2755.23,4.922075138003109,462.10159489303
Desert Eagle | Sputnik (Battle-Scarred),0.742,1,Skinout,4.41675,Buff,3.6747500000000004,4.952493261455526,462.0466536166594
StatTrak™ MAC-10 | Disco Tech (Well-Worn),3.57,0,Skinport,21.137999999999998,Buff,17.567999999999998,4.921008403361344,462.0014461213297
★ Sport Gloves | Slingshot (Field-Tested),748.26,0,Skinport,4430.4,Buff,3682.1399999999994,4.920936572849009,461.994702422101
StatTrak™ USP-S | Flashback (Well-Worn),2.21,0,Skinport,13.0845,Buff,10.874500000000001,4.920588235294118,461.9619992765449
Sticker | smooya (Foil) | Katowice 2019,4.15,0,Skinport,24.57,Buff,20.42,4.920481927710844,461.95201874955114
★ StatTrak™ Ursus Knife | Rust Coat (Well-Worn),163.86,0,Skinport,970.125,Buff,806.265,4.920450384474551,461.9490573604234
★ Shadow Daggers | Autotronic (Battle-Scarred),101.1,0,Skinport,598.5525,Buff,497.4525,4.92040059347181,461.94438280728633
StatTrak™ USP-S | Kill Confirmed (Field-Tested),114.71,0,Skinport,679.0875,Buff,564.3774999999999,4.920037485833841,461.9102929947745
StatTrak™ Tec-9 | Decimator (Field-Tested),22.06,0,Skinport,130.58175,Buff,108.52175,4.919390299184044,461.8495328530295
Desert Eagle | Night Heist (Field-Tested),9.0,3,Skinout,54.1125,Buff,45.1125,5.012499999999999,461.7687701520037
M4A1-S | Emphorosaur-S (Minimal Wear),1.341,6,Skinout,8.19,Buff,6.848999999999999,5.10738255033557,461.75943207351884
AWP | BOOM (Field-Tested),72.83,8,Skinout,449.37749999999994,Buff,376.54749999999996,5.1702251819305225,461.72618971302086
★ M9 Bayonet | Ultraviolet (Minimal Wear),642.36,0,Skinport,3801.525,Buff,3159.165,4.9180599663739955,461.7246365651782
AUG | Torque (Field-Tested),6.65,0,Skinport,39.351,Buff,32.701,4.917443609022556,461.6667707855754
StatTrak™ Nova | Wood Fired (Minimal Wear),0.29,0,Skinport,1.716,Buff,1.426,4.917241379310345,461.6477847542923
★ Nomad Knife | Stained (Well-Worn),214.211,0,Skinout,1267.5,Buff,1053.289,4.917063082661488,461.6310456425374
★ Gut Knife | Urban Masked (Well-Worn),78.945,8,Skinout,487.0125,Buff,408.0675,5.169010070302109,461.617674350049
★ Skeleton Knife | Blue Steel (Minimal Wear),502.53,0,Skinport,2973.2625,Buff,2470.7325,4.916587069428691,461.58635585867637
★ StatTrak™ Skeleton Knife | Stained (Field-Tested),395.42,0,Skinport,2339.5125,Buff,1944.0924999999997,4.916525466592483,461.580572369383
Sticker | n0thing (Gold) | Katowice 2019,36.01,0,Skinport,213.0375,Buff,177.0275,4.916064981949459,461.5373404637336
Patch | PGL (Gold) | Stockholm 2021,2.123,0,Skinout,12.558,Buff,10.434999999999999,4.915214319359396,461.4574772904657
Desert Eagle | Night (Well-Worn),7.772,3,Skinout,46.7025,Buff,38.9305,5.009071024189398,461.45288108607997
★ Skeleton Knife | Case Hardened (Well-Worn),436.66,0,Skinport,2582.775,Buff,2146.1150000000002,4.914842211331471,461.4225424899282
XM1014 | XOXO (Field-Tested),1.283,5,Skinout,7.79025,Buff,6.507250000000001,5.0719017926734224,461.40916219441254
UMP-45 | Crime Scene (Factory New),70.39,0,Skinport,416.325,Buff,345.935,4.914547520954681,461.39487592871245
★ Moto Gloves | 3rd Commando Company (Factory New),404.21,0,Skinport,2390.7,Buff,1986.4899999999998,4.91449988867173,461.39040404372435
★ Karambit | Ultraviolet (Minimal Wear),717.03,0,Skinport,4240.7625,Buff,3523.7325,4.914344588092549,461.3758238832604
Operation Breakout All Access Pass,53.53,0,Skinport,316.5825,Buff,263.0525,4.914113581169437,461.3541361469687
★ Driver Gloves | Snow Leopard (Minimal Wear),906.73,0,Skinport,5362.5,Buff,4455.77,4.914108940919569,461.3537005041138
Tec-9 | Decimator (Battle-Scarred),7.2,7,Skinout,44.1675,Buff,36.967499999999994,5.1343749999999995,461.34268411026846
★ Falchion Knife | Black Laminate (Well-Worn),108.81,0,Skinport,643.5,Buff,534.69,4.913978494623656,461.3414537505193
StatTrak™ Sawed-Off | Serenity (Field-Tested),3.06,0,Skinport,18.096,Buff,15.036,4.913725490196078,461.31770081172397
M4A1-S | Imminent Danger (Minimal Wear),1343.71,0,Skinport,7945.7625,Buff,6602.0525,4.913301605257087,461.2779050140437
M4A4 | Cyber Security (Minimal Wear),22.59,0,Skinport,133.575,Buff,110.98499999999999,4.913014608233731,461.2509607317027
StatTrak™ Tec-9 | Ice Cap (Field-Tested),0.31,0,Skinport,1.833,Buff,1.523,4.912903225806452,461.2405037606395
Sticker | 3DMAX (Holo) | Katowice 2014,4369.8,0,Skinport,25837.5,Buff,21467.7,4.912742001922285,461.22536749962774
★ Flip Knife | Lore (Battle-Scarred),232.0,0,Skinport,1371.7275,Buff,1139.7275,4.912618534482759,461.213775945431
★ Nomad Knife | Blue Steel (Field-Tested),293.364,0,Skinout,1734.5249999999999,Buff,1441.1609999999998,4.912535280402503,461.20595976177094
★ StatTrak™ Shadow Daggers | Freehand (Field-Tested),118.57,0,Skinport,701.025,Buff,582.4549999999999,4.912330269039385,461.18671257939116
StatTrak™ P90 | Blind Spot (Field-Tested),14.54,0,Skinport,85.95599999999999,Buff,71.416,4.911691884456672,461.1267788064284
P90 | Virus (Factory New),4.27,0,Skinport,25.24275,Buff,20.97275,4.911651053864169,461.12294548788145
Sawed-Off | Wasteland Princess (Factory New),5.656,7,Skinout,34.680749999999996,Buff,29.024749999999997,5.1316743281471,461.1000187027909
CZ75-Auto | Indigo (Minimal Wear),1.283,8,Skinout,7.9072499999999994,Buff,6.62425,5.163094310210445,461.0893682762774
AUG | Stymphalian (Factory New),5.9,0,Skinport,34.875750000000004,Buff,28.975750000000005,4.91114406779661,461.07534786617947
USP-S | Cortex (Minimal Wear),3.36,0,Skinport,19.86075,Buff,16.50075,4.9109375,461.05595456039055
★ Karambit | Fade (Factory New),2606.27,0,Skinport,15405.0,Buff,12798.73,4.910746008663723,461.03797668532343
Desert Eagle | Crimson Web (Factory New),101.2,0,Skinport,598.1625,Buff,496.96250000000003,4.910696640316206,461.03334181253405
Desert Eagle | Emerald Jörmungandr (Field-Tested),260.63,0,Skinport,1540.5,Buff,1279.87,4.910677972604842,461.0315892226298
M4A4 | The Coalition (Minimal Wear),65.16,0,Skinport,385.125,Buff,319.96500000000003,4.9104511970534075,461.0102987422811
★ Ursus Knife | Case Hardened (Factory New),379.5,0,Skinport,2242.9874999999997,Buff,1863.4874999999997,4.910375494071146,461.00319148205847
Tec-9 | Mummy's Rot (Field-Tested),0.97,0,Skinport,5.733,Buff,4.763,4.910309278350516,460.9969749190739
USP-S | Ancient Visions (Field-Tested),43.44,0,Skinport,256.71750000000003,Buff,213.27750000000003,4.909703038674034,460.9400590221128
StatTrak™ SCAR-20 | Green Marine (Field-Tested),0.267,6,Skinout,1.62825,Buff,1.36125,5.098314606741573,460.9395975608752
Tec-9 | Re-Entry (Minimal Wear),0.49,0,Skinport,2.89575,Buff,2.4057500000000003,4.909693877551021,460.93919894390655
AK-47 | Neon Revolution (Well-Worn),15.991,5,Skinout,97.00274999999999,Buff,81.01174999999999,5.0660840472765925,460.8799009549128
Cobblestone Pin,6.254,1,Skinout,37.1475,Buff,30.893500000000003,4.939798528941478,460.8622888195732
StatTrak™ MP5-SD | Acid Wash (Factory New),4.48,0,Skinport,26.471249999999998,Buff,21.991249999999997,4.908761160714285,460.85163223154336
